Busname,Bustype,Departing_time,Reaching_time,Duration,Price,Seats_available,Star_rating,Route_links,Route_names,State_name
M R Travels,A/C Seater / Sleeper (2+1),22:45,02:25,03h 40m,INR 510,18 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Shre Ganesh Travels (VR SIYOL),A/C Seater / Sleeper (2+1),22:45,03:15,04h 30m,INR 700,6 Seats available,3.3,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Jakhar Travels,A/C Seater / Sleeper (2+1),23:00,03:30,04h 30m,INR 410,19 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Tiger Travels,A/C Seater / Sleeper (2+1),23:15,03:45,04h 30m,INR 500,40 Seats available,4.4,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Bhagwati Travels and Tours,A/C Seater/Sleeper (2+1),23:30,04:00,04h 30m,INR 400,23 Seats available,3.2,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Jakhar Travels,A/C Seater / Sleeper (2+1),23:39,04:30,04h 51m,INR 500,9 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Jakhar Travels And Cargo,A/C Seater / Sleeper (2+1),23:40,04:00,04h 20m,INR 450,28 Seats available,"4.3
5",https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Shri Ganesh Travels (LR SIYOL),A/C Seater / Sleeper (2+1),23:45,03:30,03h 45m,INR 450,38 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Shri Ganesh Travels (LR SIYOL),A/C Seater / Sleeper (2+1),23:55,04:30,04h 35m,INR 450,21 Seats available,"3.9
4",https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Om Travels,NON AC Seater / Sleeper 2+1,17:20,22:00,04h 40m,INR 400,30 Seats available,2.6,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Radhika Travels,Non A/C Seater / Sleeper (2+1),18:00,23:15,05h 15m,INR 450,33 Seats available,2.6,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Om Travels,NON AC Seater / Sleeper 2+1,18:00,23:10,05h 10m,INR 450,33 Seats available,2.6,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
RR Travels,A/C Seater / Sleeper (2+1),18:55,01:15,06h 20m,INR 350,41 Seats available,2.1,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Salasar vaishnav travels,Non A/C Seater / Sleeper (2+1),21:05,01:35,04h 30m,INR 450,40 Seats available,2.1,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Gorsiya Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:16,02:16,05h 00m,555,27 Seats available,2.0,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Shri Mahadev Travelss,A/C Sleeper (2+1),21:30,03:45,06h 15m,INR 550,26 Seats available,2.9,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Jakhar Travels And Cargo,Non A/C Seater / Sleeper (2+1),21:45,03:45,06h 00m,INR 400,36 Seats available,"2.0
4",https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Laxmi traveller,A/C Seater / Sleeper (2+1),22:00,02:41,04h 41m,INR 450,37 Seats available,2.2,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Gorsiya Travels,A/C Seater / Sleeper (2+1),23:40,04:15,04h 35m,555,40 Seats available,"2.0
6",https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
bhaiya travels,NON A/C Sleeper (2+1),17:15,22:12,04h 57m,INR 850,34 Seats available,3.3,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
M R Travels,NON A/C Seater/ Sleeper (2+1),17:30,22:40,05h 10m,INR 816,31 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Gajraj Travels,A/C Sleeper (2+1),19:15,23:59,04h 44m,INR 1200,18 Seats available,4.5,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Jakhar Travels,VE A/C Sleeper (2+1),19:45,00:45,05h 00m,INR 972,13 Seats available,3.9,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Chanakya Travels Agency,A/C Sleeper (2+1),21:30,01:50,04h 20m,INR 950,32 Seats available,3.7,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
Shre Ganesh Travels (VR SIYOL),Bharat Benz A/C Seater /Sleeper (2+1),23:59,04:15,04h 16m,INR 800,9 Seats available,3.3,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer,Rajasthan
RSRTC - 169078,NON AC Seater / Sleeper 2+1,18:15,22:45,04h 30m,INR 282,37 Seats available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
RSRTC - 198032,Express Non AC Seater 2+3,18:30,23:00,04h 30m,INR 211,42 Seats available, ,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
RSRTC - 194178,Super Luxury Volvo AC Seater Pushback 2+2,19:30,23:00,03h 30m,INR 424,14 Seats available,"4.3
5",https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
RSRTC - 188804,Express Non AC Seater 2+3,20:00,23:45,03h 45m,INR 211,42 Seats available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
RSRTC - 160785,Super Luxury Volvo AC Seater Pushback 2+2,20:30,23:45,03h 15m,INR 424,32 Seats available,"2.8
11",https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
RSRTC - 190584,Express Non AC Seater 2+3,20:50,01:10,04h 20m,INR 211,42 Seats available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
RSRTC - 172923,Express Non AC Seater 2+3,21:15,01:30,04h 15m,INR 211,42 Seats available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
RSRTC - 190951,Express Non AC Seater 2+3,21:20,01:30,04h 10m,INR 211,42 Seats available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
RSRTC - 163969,Express Non AC Seater 2+3,22:30,02:15,03h 45m,INR 211,42 Seats available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
RSRTC - 176394,Super Luxury Volvo AC Seater Pushback 2+2,22:45,02:15,03h 30m,INR 424,37 Seats available,"3.5
7",https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
RSRTC - 195766,Express Non AC Seater 2+3,22:45,03:00,04h 15m,INR 211,42 Seats available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
RSRTC - 183580,Semi Deluxe Non AC Seater 2+2,23:35,03:15,03h 40m,INR 230,35 Seats available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
RSRTC - 192277,Semi Deluxe Non AC Seater 2+2,23:55,04:00,04h 05m,INR 230,35 Seats available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Jain travels regd,A/C Seater / Sleeper (2+1),17:20,20:45,03h 25m,INR 300,35 Seats available,"3.7
4",https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Jain travels regd,NON AC Seater / Sleeper 2+1,17:36,21:25,03h 49m,INR 350,31 Seats available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Jain travels regd,NON AC Seater / Sleeper 2+1,19:30,23:00,03h 30m,INR 350,37 Seats available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:20,23:59,02h 39m,INR 500,38 Seats available,"3.9
4",https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Jain travels regd,NON AC Seater/ Sleeper (2+1),21:45,01:15,03h 30m,INR 300,40 Seats available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Pandit Travels,NON AC Seater / Sleeper 2+1,21:45,01:15,03h 30m,INR 500,36 Seats available,3.9,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Dashmesh Travels,A/C Seater / Sleeper (2+1),21:45,01:15,03h 30m,INR 600,19 Seats available,3.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Jain travels regd,NON AC Seater / Sleeper 2+1,22:21,01:57,03h 36m,INR 500,16 Seats available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Jain travels regd,NON AC Seater / Sleeper 2+1,22:55,01:45,02h 50m,INR 350,39 Seats available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Jain travels regd,AC Sleeper (2+1),23:00,02:15,03h 15m,INR 500,27 Seats available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Dashmesh Travels,A/C Seater / Sleeper (2+1),23:30,03:00,03h 30m,INR 600,28 Seats available,3.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Mahaveer Travel Company,A/C Seater / Sleeper (2+1),23:45,03:30,03h 45m,INR 600,22 Seats available,3.1,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Kalpana Travels Pvt. Ltd.,AC Sleeper (2+1),18:15,23:15,05h 00m,INR 600,30 Seats available,2.9,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Choudhary travels and cargo,A/C Seater / Sleeper (2+1),18:30,22:00,03h 30m,INR 600,9 Seats available,2.0,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Om Travels,NON AC Seater / Sleeper 2+1,21:00,01:15,04h 15m,INR 400,38 Seats available,2.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
RR Travels,A/C Seater / Sleeper (2+1),21:20,00:55,03h 35m,INR 500,41 Seats available,2.1,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Om Travels,NON AC Seater / Sleeper 2+1,22:10,01:45,03h 35m,INR 450,33 Seats available,2.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
NTC Travels,A/C Seater / Sleeper (2+1),23:36,03:06,03h 30m,540,32 Seats available,2.8,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),23:45,03:15,03h 30m,415,28 Seats available,2.4,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Shrinath® Travel Agency Pvt. Ltd.,AC Sleeper (2+1),17:45,22:30,04h 45m,INR 1200,30 Seats available,3.4,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Shri Charbhuja Travels (A Unit Of Bala Agri..),A/C Seater / Sleeper (2+1),18:03,21:33,03h 30m,INR 1047.62,16 Seats available,3.8,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Chanakya Travels Agency,A/C Sleeper (2+1),18:15,22:30,04h 15m,INR 1400,27 Seats available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Mahadev Travels JOD,Bharat Benz A/C Sleeper (2+1),18:55,21:45,02h 50m,3800,40 Seats available,4.3,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Western Bus,A/C Sleeper (2+1),19:00,23:30,04h 30m,INR 4010,30 Seats available,3.0,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Jain travels regd,NON A/C Sleeper (2+1),20:10,23:10,03h 00m,INR 1400,30 Seats available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
AMIT TRAVELS REGD.,NON A/C Sleeper (2+1),20:15,00:40,04h 25m,INR 1000,36 Seats available,3.0,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
bhaiya travels,NON A/C Sleeper (2+1),21:10,00:40,03h 30m,INR 850,34 Seats available,3.3,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Jain Travels Regd Udaipur,A/C Seater / Sleeper (2+1),21:15,00:25,03h 10m,INR 900,38 Seats available,3.1,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Nandu Travels,NON A/C Sleeper (2+1),22:04,02:03,03h 59m,INR 800,36 Seats available,3.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Rishabh travels,Bharat Benz A/C Sleeper (2+1),22:15,01:25,03h 10m,1350,12 Seats available,3.8,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Bluecity Bus,A/C Sleeper (2+1),22:30,02:30,04h 00m,INR 900,10 Seats available,4.3,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Shre Ganesh Travels (VR SIYOL),A/C Seater / Sleeper (2+1),22:30,02:00,03h 30m,INR 700,38 Seats available,3.3,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
SHEKHAR TRAVELS,A/C Seater / Sleeper (2+1),22:30,01:40,03h 10m,INR 900,19 Seats available,3.1,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
NS Travels,A/C Sleeper (2+1),22:50,01:30,02h 40m,INR 1210,26 Seats available,3.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
M R Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),22:55,02:00,03h 05m,INR 713,20 Seats available,3.8,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Gajraj Travels,A/C Sleeper (2+1),23:00,02:00,03h 00m,INR 1000,18 Seats available,4.5,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
New marudhar and rajswer travelsp,NON AC Seater / Sleeper 2+1,23:45,04:32,04h 47m,INR 800,11 Seats available,4.8,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
NS Travels,A/C Sleeper (2+1),23:50,02:40,02h 50m,1359,23 Seats available,3.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Chanakya Travels Agency,NON A/C Seater/ Sleeper (2+1),23:50,03:15,03h 25m,INR 750,40 Seats available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Suraj Travel And Cargo Services,Bharat Benz A/C Seater /Sleeper (2+1),23:55,02:45,02h 50m,INR 1333.33,21 Seats available,3.5,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Chanakya Travels Agency,A/C Sleeper (2+1),00:40,03:45,03h 05m,INR 700,29 Seats available,3.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Rajat Rides Tours and Travels,A/C Sleeper (2+1),17:15,20:45,03h 30m,INR 4200,34 Seats available,2.0,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
New Kothari Travels,NON A/C Sleeper (2+2),18:30,22:00,03h 30m,INR 1500,20 Seats available,1.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Om Travels,NON A/C Sleeper (2+1),19:00,00:10,05h 10m,INR 1200,30 Seats available,2.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
SHREE MARUTIKRUPA TRAVELS AND CARGO,NON A/C Sleeper (2+1),19:00,23:15,04h 15m,INR 900,30 Seats available,2.4,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
SHREE MARUTIKRUPA TRAVELS AND CARGO,NON A/C Sleeper (2+1),19:00,23:15,04h 15m,720,29 Seats available,2.4,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
Salasar vaishnav travels,A/C Seater / Sleeper (2+1),19:00,22:55,03h 55m,INR 1100,38 Seats available,2.1,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan),Rajasthan
RSRTC - 193271,Express Non AC Seater 2+3,19:30,02:00,06h 30m,INR 294,34 Seats available,"4.9
9",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur,Rajasthan
Jain travels regd,A/C Seater / Sleeper (2+1),22:30,04:30,06h 00m,INR 460,21 Seats available,"4.3
252",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur,Rajasthan
Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,04:30,06h 30m,INR 457,16 Seats available,"4.0
220",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur,Rajasthan
Kalpana Travels,NON AC Seater / Sleeper 2+1,22:00,04:54,06h 54m,INR 300,16 Seats available,"4.1
128",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur,Rajasthan
Chandra Travels (Apex Chandra Pvt Ltd),NON AC Seater / Sleeper 2+1,22:30,04:30,06h 00m,INR 350,16 Seats available,"4.0
5",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur,Rajasthan
M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),17:25,21:55,04h 30m,INR 612,4 Seats available,"4.6
512",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur,Rajasthan
Raj Travel,A/C Sleeper (2+1),22:30,05:30,07h 00m,INR 550,7 Seats available,"4.3
156",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur,Rajasthan
Gajraj Travels,A/C Sleeper (2+1),22:30,05:00,06h 30m,INR 600,9 Seats available,"4.8
32",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur,Rajasthan
Ravi Travels,Non A/C Seater / Sleeper (2+1),23:00,05:45,06h 45m,INR 400,31 Seats available,"3.1
18",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur,Rajasthan
Shrinath travel agency,AC Sleeper (2+1),21:15,03:30,06h 15m,INR 700,12 Seats available,"3.2
12",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur,Rajasthan
Jain travels regd,NON AC Seater / Sleeper 2+1,22:00,04:00,06h 00m,INR 350,40 Seats available,"3.5
69",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur,Rajasthan
R.S.Sodha Travels,A/C Seater / Sleeper (2+1),21:00,03:10,06h 10m,INR 600,26 Seats available,3.4,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur,Rajasthan
Ravi Travels,Non A/C Seater / Sleeper (2+1),21:30,04:15,06h 45m,INR 400,36 Seats available,3.1,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur,Rajasthan
Jain travels regd,NON AC Seater / Sleeper 2+1,22:15,05:00,06h 45m,INR 350,24 Seats available,"3.1
22",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur,Rajasthan
Rishabh Travels Milan,A/C Seater / Sleeper (2+1),20:25,02:15,05h 50m,INR 500,14 Seats available,"3.3
15",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur,Rajasthan
Kamlesh Travels,A/C Seater / Sleeper (2+1),22:00,03:45,05h 45m,INR 850,38 Seats available,3.7,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur,Rajasthan
Ashok Travels,Non A/C Seater / Sleeper (2+1),23:15,05:30,06h 15m,675,38 Seats available,3.4,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur,Rajasthan
Jain travels regd,AC Sleeper (2+1),17:40,23:55,06h 15m,INR 600,19 Seats available,"2.5
8",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur,Rajasthan
M R Travels,NON A/C Seater/ Sleeper (2+1),23:30,06:00,06h 30m,INR 360,29 Seats available,"2.6
39",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur,Rajasthan
Jain travels regd,NON AC Seater / Sleeper 2+1,23:15,06:30,07h 15m,INR 350,30 Seats available,"2.6
13",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur,Rajasthan
Lake City Travels,A/C Seater / Sleeper (2+1),22:45,05:20,06h 35m,INR 500,5 Seats available,"2.4
6",https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur,Rajasthan
RSRTC - 189582,NON AC Seater / Sleeper 2+1,20:01,03:30,07h 29m,INR 448,2 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur,Rajasthan
RSRTC - 190961,NON AC Seater / Sleeper 2+1,20:40,04:40,08h 00m,INR 448,12 Seats available,"4.4
13",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur,Rajasthan
RSRTC - 163517,Express Non AC Seater 2+3,21:05,05:00,07h 55m,INR 356,33 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur,Rajasthan
RSRTC - 178948,Super Luxury Volvo AC Seater Pushback 2+2,22:31,04:45,06h 14m,INR 740,16 Seats available,"4.2
43",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur,Rajasthan
